"X.35830865.","X.NULL.","X.ERR13902112.","X.NULL..1","X.NULL..2","X.AB.310.Genetic.Analyzer.","X.AMPLICON.","X.GENOMIC.","X.PCR."
"27995799","missing","DRR378934","missing","NULL","Illumina HiSeq 2500","AMPLICON","GENOMIC","PCR"
"27995798","missing","DRR378933","missing","NULL","Illumina HiSeq 2500","AMPLICON","GENOMIC","PCR"
"27995797","missing","DRR378932","missing","NULL","Illumina HiSeq 2500","AMPLICON","GENOMIC","PCR"
"27995796","missing","DRR378931","missing","NULL","Illumina HiSeq 2500","AMPLICON","GENOMIC","PCR"
"27995795","missing","DRR378930","missing","NULL","Illumina HiSeq 2500","AMPLICON","GENOMIC","PCR"
"27995794","missing","DRR378929","missing","NULL","Illumina HiSeq 2500","AMPLICON","GENOMIC","PCR"
"27995793","missing","DRR378928","missing","NULL","Illumina HiSeq 2500","AMPLICON","GENOMIC","PCR"
"27995792","missing","DRR378927","missing","NULL","Illumina HiSeq 2500","AMPLICON","GENOMIC","PCR"
"27995791","missing","DRR378926","missing","NULL","Illumina HiSeq 2500","AMPLICON","GENOMIC","PCR"
"27995790","missing","DRR378925","missing","NULL","Illumina HiSeq 2500","AMPLICON","GENOMIC","PCR"
"27995789","missing","DRR378924","missing","NULL","Illumina HiSeq 2500","AMPLICON","GENOMIC","PCR"
"27995788","missing","DRR378923","missing","NULL","Illumina HiSeq 2500","AMPLICON","GENOMIC","PCR"
"27995787","missing","DRR378922","missing","NULL","Illumina HiSeq 2500","AMPLICON","GENOMIC","PCR"
"27995786","missing","DRR378921","missing","NULL","Illumina HiSeq 2500","AMPLICON","GENOMIC","PCR"
"27995785","missing","DRR378920","missing","NULL","Illumina HiSeq 2500","AMPLICON","GENOMIC","PCR"
"27995784","missing","DRR378919","missing","NULL","Illumina HiSeq 2500","AMPLICON","GENOMIC","PCR"
"27995783","missing","DRR378918","missing","NULL","Illumina HiSeq 2500","AMPLICON","GENOMIC","PCR"
"27995782","missing","DRR378917","missing","NULL","Illumina HiSeq 2500","AMPLICON","GENOMIC","PCR"
"27995781","missing","DRR378916","missing","NULL","Illumina HiSeq 2500","AMPLICON","GENOMIC","PCR"
"27995780","missing","DRR378915","missing","NULL","Illumina HiSeq 2500","AMPLICON","GENOMIC","PCR"
"27995779","missing","DRR378914","missing","NULL","Illumina HiSeq 2500","AMPLICON","GENOMIC","PCR"
"27995778","missing","DRR378913","missing","NULL","Illumina HiSeq 2500","AMPLICON","GENOMIC","PCR"
"27995777","missing","DRR378912","missing","NULL","Illumina HiSeq 2500","AMPLICON","GENOMIC","PCR"
"27995776","missing","DRR378911","missing","NULL","Illumina HiSeq 2500","AMPLICON","GENOMIC","PCR"
"27995775","missing","DRR378910","missing","NULL","Illumina HiSeq 2500","AMPLICON","GENOMIC","PCR"
"27264660","Petropolis","SRR24093687","2021-08-14","LNCC","NextSeq 500","RNA-Seq","TRANSCRIPTOMIC","RANDOM PCR"
"27264659","Petropolis","SRR24093688","2021-07-09","LNCC","NextSeq 500","RNA-Seq","TRANSCRIPTOMIC","RANDOM PCR"
"27264658","Petropolis","SRR24093689","2021-06-04","LNCC","NextSeq 500","RNA-Seq","TRANSCRIPTOMIC","RANDOM PCR"
"27264657","Petropolis","SRR24093690","2021-06-18","LNCC","NextSeq 500","RNA-Seq","TRANSCRIPTOMIC","RANDOM PCR"
"27264656","Petropolis","SRR24093691","2021-07-05","LNCC","NextSeq 500","RNA-Seq","TRANSCRIPTOMIC","RANDOM PCR"
"27264655","Petropolis","SRR24093692","2021-09-01","LNCC","NextSeq 500","RNA-Seq","TRANSCRIPTOMIC","RANDOM PCR"
"27264654","Petropolis","SRR24093693","2021-06-14","LNCC","NextSeq 500","RNA-Seq","TRANSCRIPTOMIC","RANDOM PCR"
"27264653","Petropolis","SRR24093694","2021-06-24","LNCC","NextSeq 500","RNA-Seq","TRANSCRIPTOMIC","RANDOM PCR"
"27264652","Petropolis","SRR24093695","2021-06-24","LNCC","NextSeq 500","RNA-Seq","TRANSCRIPTOMIC","RANDOM PCR"
"27264651","Petropolis","SRR24093696","2021-06-11","LNCC","NextSeq 500","RNA-Seq","TRANSCRIPTOMIC","RANDOM PCR"
"27264650","Petropolis","SRR24093697","2021-05-12","LNCC","NextSeq 500","RNA-Seq","TRANSCRIPTOMIC","RANDOM PCR"
"27264649","Petropolis","SRR24093698","2021-07-22","LNCC","NextSeq 500","RNA-Seq","TRANSCRIPTOMIC","RANDOM PCR"
"27264648","Petropolis","SRR24093699","2021-07-28","LNCC","NextSeq 500","RNA-Seq","TRANSCRIPTOMIC","RANDOM PCR"
"27264647","Petropolis","SRR24093700","2021-08-16","LNCC","NextSeq 500","RNA-Seq","TRANSCRIPTOMIC","RANDOM PCR"
"27264646","Petropolis","SRR24093701","2021-08-06","LNCC","NextSeq 500","RNA-Seq","TRANSCRIPTOMIC","RANDOM PCR"
"27264645","Petropolis","SRR24093702","2021-04-29","LNCC","NextSeq 500","RNA-Seq","TRANSCRIPTOMIC","RANDOM PCR"
"27264644","Petropolis","SRR24093703","2021-08-06","LNCC","NextSeq 500","RNA-Seq","TRANSCRIPTOMIC","RANDOM PCR"
"27264643","Petropolis","SRR24093704","2021-09-02","LNCC","NextSeq 500","RNA-Seq","TRANSCRIPTOMIC","RANDOM PCR"
"27264642","Petropolis","SRR24093705","2021-04-30","LNCC","NextSeq 500","RNA-Seq","TRANSCRIPTOMIC","RANDOM PCR"
"27264641","Petropolis","SRR24093706","2021-05-05","LNCC","NextSeq 500","RNA-Seq","TRANSCRIPTOMIC","RANDOM PCR"
"27264640","Petropolis","SRR24093707","2021-06-07","LNCC","NextSeq 500","RNA-Seq","TRANSCRIPTOMIC","RANDOM PCR"
"27264639","Petropolis","SRR24093708","2021-05-10","LNCC","NextSeq 500","RNA-Seq","TRANSCRIPTOMIC","RANDOM PCR"
"27264638","Petropolis","SRR24093709","2021-04-30","LNCC","NextSeq 500","RNA-Seq","TRANSCRIPTOMIC","RANDOM PCR"
"27264637","Petropolis","SRR24093710","2021-04-30","LNCC","NextSeq 500","RNA-Seq","TRANSCRIPTOMIC","RANDOM PCR"
"26910217","Barretos","SRR23770315","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910216","Barretos","SRR23770316","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910215","Barretos","SRR23770317","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910214","Barretos","SRR23770318","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910213","Barretos","SRR23770319","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910212","Barretos","SRR23770320","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910211","Barretos","SRR23770321","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910210","Barretos","SRR23770322","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910209","Barretos","SRR23770323","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910208","Barretos","SRR23770324","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910207","Barretos","SRR23770325","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910206","Barretos","SRR23770326","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910205","Barretos","SRR23770327","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910204","Barretos","SRR23770328","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910203","Barretos","SRR23770329","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910202","Barretos","SRR23770330","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910201","Barretos","SRR23770331","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910200","Barretos","SRR23770332","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910199","Barretos","SRR23770333","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910198","Barretos","SRR23770334","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910197","Barretos","SRR23770335","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910196","Barretos","SRR23770336","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910195","Barretos","SRR23770337","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910194","Barretos","SRR23770338","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910193","Barretos","SRR23770339","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910192","Barretos","SRR23770340","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910191","Barretos","SRR23770341","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910190","Barretos","SRR23770342","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910189","Barretos","SRR23770343","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910188","Barretos","SRR23770344","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910187","Barretos","SRR23770345","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910186","Barretos","SRR23770346","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910185","Barretos","SRR23770347","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910184","Barretos","SRR23770348","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910183","Barretos","SRR23770349","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910182","Barretos","SRR23770350","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910181","Barretos","SRR23770351","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910180","Barretos","SRR23770352","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910179","Barretos","SRR23770353","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910178","Barretos","SRR23770354","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910177","Barretos","SRR23770355","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910176","Barretos","SRR23770356","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910175","Barretos","SRR23770357","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910174","Barretos","SRR23770358","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910173","Barretos","SRR23770359","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910172","Barretos","SRR23770360","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910171","Barretos","SRR23770361","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910170","Barretos","SRR23770362","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910169","Barretos","SRR23770363","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910168","Barretos","SRR23770364","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910167","Barretos","SRR23770365","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910166","Barretos","SRR23770366","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910165","Barretos","SRR23770367","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910164","Barretos","SRR23770368","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910163","Barretos","SRR23770369","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910162","Barretos","SRR23770370","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910161","Barretos","SRR23770371","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910160","Barretos","SRR23770372","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910159","Barretos","SRR23770373","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910158","Barretos","SRR23770374","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910157","Barretos","SRR23770375","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910156","Barretos","SRR23770376","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910155","Barretos","SRR23770377","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910154","Barretos","SRR23770378","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"26910153","Barretos","SRR23770379","NULL","Barretos Cancer Hospital","Illumina MiSeq","AMPLICON","GENOMIC","PCR"
"23816873","Recife","SRR21013089","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816872","Recife","SRR21013090","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816871","Recife","SRR21013091","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816870","Recife","SRR21013092","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816869","Recife","SRR21013093","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816868","Recife","SRR21013094","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816867","Recife","SRR21013095","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816866","Recife","SRR21013096","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816865","Recife","SRR21013097","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816864","Recife","SRR21013098","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816863","Recife","SRR21013099","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816862","Recife","SRR21013100","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816861","Recife","SRR21013101","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816860","Recife","SRR21013102","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816859","Recife","SRR21013103","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816858","Recife","SRR21013104","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816857","Recife","SRR21013105","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816856","Recife","SRR21013106","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816855","Recife","SRR21013107","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816854","Recife","SRR21013108","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816853","Recife","SRR21013109","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816852","Recife","SRR21013110","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816851","Recife","SRR21013111","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816850","Recife","SRR21013112","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816849","Recife","SRR21013113","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816848","Recife","SRR21013114","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816847","Recife","SRR21013115","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816846","Recife","SRR21013116","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816845","Recife","SRR21013117","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816844","Recife","SRR21013118","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816843","Recife","SRR21013119","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816842","Recife","SRR21013120","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816841","Recife","SRR21013121","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816840","Recife","SRR21013122","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816839","Recife","SRR21013123","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816838","Recife","SRR21013124","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816837","Recife","SRR21013125","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816836","Recife","SRR21013126","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816835","Recife","SRR21013127","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816834","Recife","SRR21013128","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816833","Recife","SRR21012834","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816832","Recife","SRR21012835","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816831","Recife","SRR21012836","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816830","Recife","SRR21012837","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816829","Recife","SRR21012838","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816828","Recife","SRR21012839","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816827","Recife","SRR21012840","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816826","Recife","SRR21012841","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816825","Recife","SRR21012842","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816824","Recife","SRR21012843","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816823","Recife","SRR21012844","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816822","Recife","SRR21012845","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
"23816821","Recife","SRR21012846","NULL","Aggeu Magalhaes Institute; Fiocruz PE","AB 3500 Genetic Analyzer","OTHER","OTHER","PCR"
